no_head,,,,,,,,,,,,,,,,,,,,,,,,,
766610, BCD2007666,6,44.266667,-63.316667,1,306541," ""Nov 06 2007"""," ""14:19:33""",26.6294,4.55905, ,33.7599,5371,5.55,140.904,3.293089,1, , , , , , ,-1.5595,9.39E-02
766610, BCD2007666,7,44.266667,-63.316667,10,306560," ""Dec 11 2007"""," ""14:38:51""",24.5663,6.61474, ,31.0808,501,5.0314,2.344,3.007903,10, , , , , , ,-1.5595,2.20E-01
766610, BCD2007666,7,44.266667,-63.316667,9,306559," ""Dec 11 2007"""," ""14:43:50""",24.5658,6.77376, ,31.0806,2403,5.035,4.924,3.008287,9, , , , , , ,-1.5584,1.73E-01
766610, BCD2007666,7,44.266667,-63.316667,8,306558," ""Dec 11 2007"""," ""14:43:58""",24.5658,6.81142, ,31.0802,2472,5.0319,10.166,3.008221,8, , , , , , ,-1.5573,2.06E-01
766610, BCD2007666,7,44.266667,-63.316667,7,306557," ""Dec 11 2007"""," ""14:44:13""",24.5656,6.81356, ,31.0816,2590,5.0442,20.896,3.0098,7, , , , , , ,-1.5584,2.11E-01
766610, BCD2007666,7,44.266667,-63.316667,6,306556," ""Dec 11 2007"""," ""14:44:27""",24.5661,6.80045, ,31.083,2704,5.0512,31.121,3.010931,6, , , , , , ,-1.5573,1.79E-01
766610, BCD2007666,7,44.266667,-63.316667,5,306555," ""Dec 11 2007"""," ""14:44:40""",24.5661,6.79633, ,31.0814,2809,5.0398,40.958,3.010278,5, , , , , , ,-1.5584,1.81E-01
766610, BCD2007666,7,44.266667,-63.316667,4,306554," ""Dec 11 2007"""," ""14:44:56""",24.5669,6.78726, ,31.0828,2936,5.0437,50.615,3.011121,4, , , , , , ,-1.5595,1.90E-01
766610, BCD2007666,7,44.266667,-63.316667,3,306553," ""Dec 11 2007"""," ""14:45:35""",25.8306,6.23832, ,32.4352,3248,3.0921,75.982,2.966507,3, , , , , , ,-1.5562,9.22E-02
766610, BCD2007666,7,44.266667,-63.316667,2,306552," ""Dec 11 2007"""," ""14:46:16""",26.0768,5.90423, ,32.7253,3569,2.9223,100.986,2.977381,2, , , , , , ,-1.5584,9.09E-02
766610, BCD2007666,7,44.266667,-63.316667,1,306551," ""Dec 11 2007"""," ""14:47:36""",26.281,5.57919, ,33.0452,4210,3.494,140.711,3.053854,1, , , , , , ,-1.5584,9.09E-02
011a261, HUD2007011,261,44.25,-63.3,1,310454," ""May 27 2007"""," ""07:51:47""",26.7729,3.54867,6.9516,34.1713,12464,6.9649,145.231,3.456409,1,26.7771,3.65091,6.9595,34.178,6.9728,3.457732,0.0367,-3.7143
011a261, HUD2007011,261,44.25,-63.3,2,310455," ""May 27 2007"""," ""07:53:05""",26.6326,4.03843,6.0498,33.8434,14326,6.0604,125.098,3.344964,2,26.635,4.22178,6.0071,33.8396,6.0176,3.340825,0.0402,-3.7143
011a261, HUD2007011,261,44.25,-63.3,3,310456," ""May 27 2007"""," ""07:54:28""",26.4359,4.86416,4.6461,33.3872,16323,4.6534,101.382,3.180535,3,26.439,5.09413,4.6412,33.3904,4.6485,3.180395,0.0428,-3.7143
011a261, HUD2007011,261,44.25,-63.3,4,310457," ""May 27 2007"""," ""07:55:51""",26.1739,6.33673,2.7617,32.8306,18318,2.7662,80.785,2.972069,4,26.1778,6.70071,2.7614,32.8354,2.7659,2.972433,0.0431,-3.7143
011a261, HUD2007011,261,44.25,-63.3,5,310458," ""May 27 2007"""," ""07:57:01""",25.9339,6.96071,2.4317,32.4968,19996,2.4349,60.005,2.916312,5,25.9379,7.36047,2.4309,32.5017,2.4341,2.916646,0.0556,-3.7143
011a261, HUD2007011,261,44.25,-63.3,6,310459," ""May 27 2007"""," ""07:58:06""",25.7872,6.96869,2.8523,32.3558,21546,2.8551,50.509,2.939166,6,25.792,7.34724,2.8459,32.3611,2.8487,2.939073,0.1392,-3.7143
011a261, HUD2007011,261,44.25,-63.3,7,310460," ""May 27 2007"""," ""07:59:14""",25.5861,6.88303,2.5804,32.0763,23180,2.5825,40.048,2.893339,7,25.5902,7.2443,2.5953,32.0829,2.5974,2.895094,0.1446,-3.7143
011a261, HUD2007011,261,44.25,-63.3,8,310461," ""May 27 2007"""," ""08:00:15""",25.4043,7.04828,3.997,32.0046,24643,3.999,29.817,3.003741,8,25.4013,7.40795,4.0232,32.0039,4.0251,3.005856,0.3554,-3.7143
011a261, HUD2007011,261,44.25,-63.3,9,310462," ""May 27 2007"""," ""08:01:25""",25.2163,7.13769,4.2425,31.7981,26336,4.2438,20.648,3.006031,9,25.2173,7.49091,4.2461,31.7998,4.2475,3.006482,0.2296,-3.7143
011a261, HUD2007011,261,44.25,-63.3,10,310463," ""May 27 2007"""," ""08:02:33""",25.043,7.05778,4.9414,31.6706,27971,4.9421,10.322,3.052421,10,25.0423,7.39747,4.9455,31.6703,4.9463,3.052741,0.1187,-3.7143
011a261, HUD2007011,261,44.25,-63.3,11,310464," ""May 27 2007"""," ""08:03:27""",24.7811,6.94691,5.6576,31.4402,29246,5.6577,1.306,3.091153,11,24.7853,7.26236,5.6556,31.4453,5.6557,3.091437,0.0977,-3.7143
011a261, HUD2007011,261,44.25,-63.3,12,310465," ""May 27 2007"""," ""08:03:40""",24.7822,6.95394,5.6557,31.4414,29581,5.6558,1.376,3.091094,12,24.7872,7.27948,5.6518,31.4472,5.6519,3.091287,0.0955,-3.7143
766610, BCD2007666,1,44.266667,-63.316667,10,261100," ""Jan 15 2007"""," ""14:34:38""", , , , ,625,3.8795,1.778,2.891316,10,,,,,,,,
766610, BCD2007666,1,44.266667,-63.316667,9,261099," ""Jan 15 2007"""," ""14:38:06""", , , , ,2281,3.858,5.465,2.889499,9,,,,,,,,
766610, BCD2007666,1,44.266667,-63.316667,8,261098," ""Jan 15 2007"""," ""14:38:22""", , , , ,2411,3.8941,10.549,2.892939,8,,,,,,,,
766610, BCD2007666,1,44.266667,-63.316667,7,261097," ""Jan 15 2007"""," ""14:38:51""", , , , ,2642,3.8945,20.172,2.893387,7,,,,,,,,
766610, BCD2007666,1,44.266667,-63.316667,6,261096," ""Jan 15 2007"""," ""14:39:25""", , , , ,2916,3.8931,30.514,2.893701,6,,,,,,,,
766610, BCD2007666,1,44.266667,-63.316667,5,261095," ""Jan 15 2007"""," ""14:40:02""", , , , ,3211,3.9033,40.409,2.895018,5,,,,,,,,
766610, BCD2007666,1,44.266667,-63.316667,4,261094," ""Jan 15 2007"""," ""14:40:32""", , , , ,3453,3.9026,50.473,2.895751,4,,,,,,,,
766610, BCD2007666,1,44.266667,-63.316667,3,261093," ""Jan 15 2007"""," ""14:42:01""", , , , ,4164,3.718,75.874,2.975868,3,,,,,,,,
766610, BCD2007666,1,44.266667,-63.316667,2,261092," ""Jan 15 2007"""," ""14:43:52""", , , , ,5052,3.7421,101.052,3.032475,2,,,,,,,,
766610, BCD2007666,1,44.266667,-63.316667,1,261091," ""Jan 15 2007"""," ""14:47:02""", , , , ,6576,4.0629,141.622,3.098663,1,,,,,,,,
766610, BCD2007666,2,44.27,-63.32,10,306510," ""May 07 2007"""," ""13:27:44""", , , , ,2386,3.5627,2.219,2.883608,10, , , , , , ,1.9918,
766610, BCD2007666,2,44.27,-63.32,9,306509," ""May 07 2007"""," ""13:27:51""", , , , ,2449,3.53,5.215,2.880745,9, , , , , , ,2.1426,
766610, BCD2007666,2,44.27,-63.32,8,306508," ""May 07 2007"""," ""13:28:03""", , , , ,2544,2.7009,10.474,2.825656,8, , , , , , ,2.0787,
766610, BCD2007666,2,44.27,-63.32,7,306507," ""May 07 2007"""," ""13:28:34""", , , , ,2790,0.7152,20.38,2.683309,7, , , , , , ,17.305,
766610, BCD2007666,2,44.27,-63.32,6,306506," ""May 07 2007"""," ""13:29:05""", , , , ,3035,2.0172,30.389,2.809992,6, , , , , , ,17.5779,
766610, BCD2007666,2,44.27,-63.32,5,306505," ""May 07 2007"""," ""13:29:36""", , , , ,3286,1.0794,40.575,2.744513,5, , , , , , ,2.1261,
766610, BCD2007666,2,44.27,-63.32,4,306504," ""May 07 2007"""," ""13:30:09""", , , , ,3549,1.1454,50.69,2.756992,4, , , , , , ,1.1411,
766610, BCD2007666,2,44.27,-63.32,3,306503," ""May 07 2007"""," ""13:32:02""", , , , ,4455,1.4929,76.074,2.807722,3, , , , , , ,0.3576,
766610, BCD2007666,2,44.27,-63.32,2,306502," ""May 07 2007"""," ""13:33:35""", , , , ,5197,2.7101,100.919,2.95766,2, , , , , , ,0.2618,
766610, BCD2007666,2,44.27,-63.32,1,306501," ""May 07 2007"""," ""13:35:49""", , , , ,6267,5.2625,141.572,3.252459,1, , , , , , ,0.253,
